Storage Location,node1,node2
1530.0,POV002L09P,SOS008L02P
1530.0,POV002L09P,MAPA1K24P
1530.0,POV002L09P,MAC1K25P
1530.0,POP002L09P,SOS008L02P
1530.0,POP002L09P,MAPA1K24P
1530.0,POP002L09P,MAC1K25P
1530.0,SOS008L02P,MAPA1K24P
1530.0,SOS008L02P,MAC1K25P
1530.0,MAPA1K24P,MAC1K25P
1630.0,ATN01K24P,SE500G24P
1630.0,ATN01K24P,SOS005L04P
1630.0,ATN01K24P,SOS001L12P
1630.0,ATN01K24P,POP001L12P
1630.0,ATN01K24P,SOS003L04P
1630.0,ATN01K24P,POV005L04P
1630.0,ATN01K24P,POV500M24P
1630.0,ATN01K24P,AT5X5K
1630.0,ATN01K24P,POP500M24P
1630.0,ATN01K24P,SOS500M24P
1630.0,ATN01K24P,SOS002L09P
1630.0,ATN01K24P,ATN02K12P
1630.0,ATN01K24P,POV002L09P
1630.0,ATN01K24P,POV001L24P
1630.0,ATN01K24P,POP002L09P
1630.0,ATN01K24P,POP005L04P
1630.0,ATN01K24P,MAR01K24P
1630.0,SE500G24P,SOS005L04P
1630.0,SE500G24P,SOS001L12P
1630.0,SE500G24P,POP001L12P
1630.0,SE500G24P,SOS003L04P
1630.0,SE500G24P,POV005L04P
1630.0,SE500G24P,POV500M24P
1630.0,SE500G24P,AT5X5K
1630.0,SE500G24P,POP500M24P
1630.0,SE500G24P,SOS500M24P
1630.0,SE500G24P,SOS002L09P
1630.0,SE500G24P,ATN02K12P
1630.0,SE500G24P,POV002L09P
1630.0,SE500G24P,POV001L24P
1630.0,SE500G24P,POP002L09P
1630.0,SE500G24P,POP005L04P
1630.0,SE500G24P,MAR01K24P
1630.0,SOS005L04P,SOS001L12P
1630.0,SOS005L04P,POP001L12P
1630.0,SOS005L04P,SOS003L04P
1630.0,SOS005L04P,POV005L04P
1630.0,SOS005L04P,POV500M24P
1630.0,SOS005L04P,AT5X5K
1630.0,SOS005L04P,POP500M24P
1630.0,SOS005L04P,SOS500M24P
1630.0,SOS005L04P,SOS002L09P
1630.0,SOS005L04P,ATN02K12P
1630.0,SOS005L04P,POV002L09P
1630.0,SOS005L04P,POV001L24P
1630.0,SOS005L04P,POP002L09P
1630.0,SOS005L04P,POP005L04P
1630.0,SOS005L04P,MAR01K24P
1630.0,SOS001L12P,POP001L12P
1630.0,SOS001L12P,SOS003L04P
1630.0,SOS001L12P,POV005L04P
1630.0,SOS001L12P,POV500M24P
1630.0,SOS001L12P,AT5X5K
1630.0,SOS001L12P,POP500M24P
1630.0,SOS001L12P,SOS500M24P
1630.0,SOS001L12P,SOS002L09P
1630.0,SOS001L12P,ATN02K12P
1630.0,SOS001L12P,POV002L09P
1630.0,SOS001L12P,POV001L24P
1630.0,SOS001L12P,POP002L09P
1630.0,SOS001L12P,POP005L04P
1630.0,SOS001L12P,MAR01K24P
1630.0,POP001L12P,SOS003L04P
1630.0,POP001L12P,POV005L04P
1630.0,POP001L12P,POV500M24P
1630.0,POP001L12P,AT5X5K
1630.0,POP001L12P,POP500M24P
1630.0,POP001L12P,SOS500M24P
1630.0,POP001L12P,SOS002L09P
1630.0,POP001L12P,ATN02K12P
1630.0,POP001L12P,POV002L09P
1630.0,POP001L12P,POV001L24P
1630.0,POP001L12P,POP002L09P
1630.0,POP001L12P,POP005L04P
1630.0,POP001L12P,MAR01K24P
1630.0,SOS003L04P,POV005L04P
1630.0,SOS003L04P,POV500M24P
1630.0,SOS003L04P,AT5X5K
1630.0,SOS003L04P,POP500M24P
1630.0,SOS003L04P,SOS500M24P
1630.0,SOS003L04P,SOS002L09P
1630.0,SOS003L04P,ATN02K12P
1630.0,SOS003L04P,POV002L09P
1630.0,SOS003L04P,POV001L24P
1630.0,SOS003L04P,POP002L09P
1630.0,SOS003L04P,POP005L04P
1630.0,SOS003L04P,MAR01K24P
1630.0,POV005L04P,POV500M24P
1630.0,POV005L04P,AT5X5K
1630.0,POV005L04P,POP500M24P
1630.0,POV005L04P,SOS500M24P
1630.0,POV005L04P,SOS002L09P
1630.0,POV005L04P,ATN02K12P
1630.0,POV005L04P,POV002L09P
1630.0,POV005L04P,POV001L24P
1630.0,POV005L04P,POP002L09P
1630.0,POV005L04P,POP005L04P
1630.0,POV005L04P,MAR01K24P
1630.0,POV500M24P,AT5X5K
1630.0,POV500M24P,POP500M24P
1630.0,POV500M24P,SOS500M24P
1630.0,POV500M24P,SOS002L09P
1630.0,POV500M24P,ATN02K12P
1630.0,POV500M24P,POV002L09P
1630.0,POV500M24P,POV001L24P
1630.0,POV500M24P,POP002L09P
1630.0,POV500M24P,POP005L04P
1630.0,POV500M24P,MAR01K24P
1630.0,AT5X5K,POP500M24P
1630.0,AT5X5K,SOS500M24P
1630.0,AT5X5K,SOS002L09P
1630.0,AT5X5K,ATN02K12P
1630.0,AT5X5K,POV002L09P
1630.0,AT5X5K,POV001L24P
1630.0,AT5X5K,POP002L09P
1630.0,AT5X5K,POP005L04P
1630.0,AT5X5K,MAR01K24P
1630.0,POP500M24P,SOS500M24P
1630.0,POP500M24P,SOS002L09P
1630.0,POP500M24P,ATN02K12P
1630.0,POP500M24P,POV002L09P
1630.0,POP500M24P,POV001L24P
1630.0,POP500M24P,POP002L09P
1630.0,POP500M24P,POP005L04P
1630.0,POP500M24P,MAR01K24P
1630.0,SOS500M24P,SOS002L09P
1630.0,SOS500M24P,ATN02K12P
1630.0,SOS500M24P,POV002L09P
1630.0,SOS500M24P,POV001L24P
1630.0,SOS500M24P,POP002L09P
1630.0,SOS500M24P,POP005L04P
1630.0,SOS500M24P,MAR01K24P
1630.0,SOS002L09P,ATN02K12P
1630.0,SOS002L09P,POV002L09P
1630.0,SOS002L09P,POV001L24P
1630.0,SOS002L09P,POP002L09P
1630.0,SOS002L09P,POP005L04P
1630.0,SOS002L09P,MAR01K24P
1630.0,ATN02K12P,POV002L09P
1630.0,ATN02K12P,POV001L24P
1630.0,ATN02K12P,POP002L09P
1630.0,ATN02K12P,POP005L04P
1630.0,ATN02K12P,MAR01K24P
1630.0,POV002L09P,POV001L24P
1630.0,POV002L09P,POP002L09P
1630.0,POV002L09P,POP005L04P
1630.0,POV002L09P,MAR01K24P
1630.0,POV001L24P,POP002L09P
1630.0,POV001L24P,POP005L04P
1630.0,POV001L24P,MAR01K24P
1630.0,POP002L09P,POP005L04P
1630.0,POP002L09P,MAR01K24P
1630.0,POP005L04P,MAR01K24P
1730.0,ATN01K24P,SOS001L12P
1730.0,ATN01K24P,SOS002L09P
1730.0,ATN01K24P,POP001L12P
1730.0,ATN01K24P,SOS005L04P
1730.0,ATN01K24P,SOS500M24P
1730.0,ATN01K24P,ATWWP001K24P
1730.0,ATN01K24P,SOS250M48P
1730.0,ATN01K24P,POV500M24P
1730.0,ATN01K24P,POP500M24P
1730.0,ATN01K24P,SOS003L04P
1730.0,ATN01K24P,SOP001L12P
1730.0,ATN01K24P,POV001L24P
1730.0,ATN01K24P,SE500G24P
1730.0,ATN01K24P,POV005L04P
1730.0,ATN01K24P,POV002L09P
1730.0,ATN01K24P,MAR01K24P
1730.0,ATN01K24P,AT5X5K
1730.0,ATN01K24P,POP005L04P
1730.0,ATN01K24P,POP002L09P
1730.0,ATN01K24P,ATN02K12P
1730.0,ATN01K24P,SOS008L02P
1730.0,SOS001L12P,SOS002L09P
1730.0,SOS001L12P,POP001L12P
1730.0,SOS001L12P,SOS005L04P
1730.0,SOS001L12P,SOS500M24P
1730.0,SOS001L12P,ATWWP001K24P
1730.0,SOS001L12P,SOS250M48P
1730.0,SOS001L12P,POV500M24P
1730.0,SOS001L12P,POP500M24P
1730.0,SOS001L12P,SOS003L04P
1730.0,SOS001L12P,SOP001L12P
1730.0,SOS001L12P,POV001L24P
1730.0,SOS001L12P,SE500G24P
1730.0,SOS001L12P,POV005L04P
1730.0,SOS001L12P,POV002L09P
1730.0,SOS001L12P,MAR01K24P
1730.0,SOS001L12P,AT5X5K
1730.0,SOS001L12P,POP005L04P
1730.0,SOS001L12P,POP002L09P
1730.0,SOS001L12P,ATN02K12P
1730.0,SOS001L12P,SOS008L02P
1730.0,SOS002L09P,POP001L12P
1730.0,SOS002L09P,SOS005L04P
1730.0,SOS002L09P,SOS500M24P
1730.0,SOS002L09P,ATWWP001K24P
1730.0,SOS002L09P,SOS250M48P
1730.0,SOS002L09P,POV500M24P
1730.0,SOS002L09P,POP500M24P
1730.0,SOS002L09P,SOS003L04P
1730.0,SOS002L09P,SOP001L12P
1730.0,SOS002L09P,POV001L24P
1730.0,SOS002L09P,SE500G24P
1730.0,SOS002L09P,POV005L04P
1730.0,SOS002L09P,POV002L09P
1730.0,SOS002L09P,MAR01K24P
1730.0,SOS002L09P,AT5X5K
1730.0,SOS002L09P,POP005L04P
1730.0,SOS002L09P,POP002L09P
1730.0,SOS002L09P,ATN02K12P
1730.0,SOS002L09P,SOS008L02P
1730.0,POP001L12P,SOS005L04P
1730.0,POP001L12P,SOS500M24P
1730.0,POP001L12P,ATWWP001K24P
1730.0,POP001L12P,SOS250M48P
1730.0,POP001L12P,POV500M24P
1730.0,POP001L12P,POP500M24P
1730.0,POP001L12P,SOS003L04P
1730.0,POP001L12P,SOP001L12P
1730.0,POP001L12P,POV001L24P
1730.0,POP001L12P,SE500G24P
1730.0,POP001L12P,POV005L04P
1730.0,POP001L12P,POV002L09P
1730.0,POP001L12P,MAR01K24P
1730.0,POP001L12P,AT5X5K
1730.0,POP001L12P,POP005L04P
1730.0,POP001L12P,POP002L09P
1730.0,POP001L12P,ATN02K12P
1730.0,POP001L12P,SOS008L02P
1730.0,SOS005L04P,SOS500M24P
1730.0,SOS005L04P,ATWWP001K24P
1730.0,SOS005L04P,SOS250M48P
1730.0,SOS005L04P,POV500M24P
1730.0,SOS005L04P,POP500M24P
1730.0,SOS005L04P,SOS003L04P
1730.0,SOS005L04P,SOP001L12P
1730.0,SOS005L04P,POV001L24P
1730.0,SOS005L04P,SE500G24P
1730.0,SOS005L04P,POV005L04P
1730.0,SOS005L04P,POV002L09P
1730.0,SOS005L04P,MAR01K24P
1730.0,SOS005L04P,AT5X5K
1730.0,SOS005L04P,POP005L04P
1730.0,SOS005L04P,POP002L09P
1730.0,SOS005L04P,ATN02K12P
1730.0,SOS005L04P,SOS008L02P
1730.0,SOS500M24P,ATWWP001K24P
1730.0,SOS500M24P,SOS250M48P
1730.0,SOS500M24P,POV500M24P
1730.0,SOS500M24P,POP500M24P
1730.0,SOS500M24P,SOS003L04P
1730.0,SOS500M24P,SOP001L12P
1730.0,SOS500M24P,POV001L24P
1730.0,SOS500M24P,SE500G24P
1730.0,SOS500M24P,POV005L04P
1730.0,SOS500M24P,POV002L09P
1730.0,SOS500M24P,MAR01K24P
1730.0,SOS500M24P,AT5X5K
1730.0,SOS500M24P,POP005L04P
1730.0,SOS500M24P,POP002L09P
1730.0,SOS500M24P,ATN02K12P
1730.0,SOS500M24P,SOS008L02P
1730.0,ATWWP001K24P,SOS250M48P
1730.0,ATWWP001K24P,POV500M24P
1730.0,ATWWP001K24P,POP500M24P
1730.0,ATWWP001K24P,SOS003L04P
1730.0,ATWWP001K24P,SOP001L12P
1730.0,ATWWP001K24P,POV001L24P
1730.0,ATWWP001K24P,SE500G24P
1730.0,ATWWP001K24P,POV005L04P
1730.0,ATWWP001K24P,POV002L09P
1730.0,ATWWP001K24P,MAR01K24P
1730.0,ATWWP001K24P,AT5X5K
1730.0,ATWWP001K24P,POP005L04P
1730.0,ATWWP001K24P,POP002L09P
1730.0,ATWWP001K24P,ATN02K12P
1730.0,ATWWP001K24P,SOS008L02P
1730.0,SOS250M48P,POV500M24P
1730.0,SOS250M48P,POP500M24P
1730.0,SOS250M48P,SOS003L04P
1730.0,SOS250M48P,SOP001L12P
1730.0,SOS250M48P,POV001L24P
1730.0,SOS250M48P,SE500G24P
1730.0,SOS250M48P,POV005L04P
1730.0,SOS250M48P,POV002L09P
1730.0,SOS250M48P,MAR01K24P
1730.0,SOS250M48P,AT5X5K
1730.0,SOS250M48P,POP005L04P
1730.0,SOS250M48P,POP002L09P
1730.0,SOS250M48P,ATN02K12P
1730.0,SOS250M48P,SOS008L02P
1730.0,POV500M24P,POP500M24P
1730.0,POV500M24P,SOS003L04P
1730.0,POV500M24P,SOP001L12P
1730.0,POV500M24P,POV001L24P
1730.0,POV500M24P,SE500G24P
1730.0,POV500M24P,POV005L04P
1730.0,POV500M24P,POV002L09P
1730.0,POV500M24P,MAR01K24P
1730.0,POV500M24P,AT5X5K
1730.0,POV500M24P,POP005L04P
1730.0,POV500M24P,POP002L09P
1730.0,POV500M24P,ATN02K12P
1730.0,POV500M24P,SOS008L02P
1730.0,POP500M24P,SOS003L04P
1730.0,POP500M24P,SOP001L12P
1730.0,POP500M24P,POV001L24P
1730.0,POP500M24P,SE500G24P
1730.0,POP500M24P,POV005L04P
1730.0,POP500M24P,POV002L09P
1730.0,POP500M24P,MAR01K24P
1730.0,POP500M24P,AT5X5K
1730.0,POP500M24P,POP005L04P
1730.0,POP500M24P,POP002L09P
1730.0,POP500M24P,ATN02K12P
1730.0,POP500M24P,SOS008L02P
1730.0,SOS003L04P,SOP001L12P
1730.0,SOS003L04P,POV001L24P
1730.0,SOS003L04P,SE500G24P
1730.0,SOS003L04P,POV005L04P
1730.0,SOS003L04P,POV002L09P
1730.0,SOS003L04P,MAR01K24P
1730.0,SOS003L04P,AT5X5K
1730.0,SOS003L04P,POP005L04P
1730.0,SOS003L04P,POP002L09P
1730.0,SOS003L04P,ATN02K12P
1730.0,SOS003L04P,SOS008L02P
1730.0,SOP001L12P,POV001L24P
1730.0,SOP001L12P,SE500G24P
1730.0,SOP001L12P,POV005L04P
1730.0,SOP001L12P,POV002L09P
1730.0,SOP001L12P,MAR01K24P
1730.0,SOP001L12P,AT5X5K
1730.0,SOP001L12P,POP005L04P
1730.0,SOP001L12P,POP002L09P
1730.0,SOP001L12P,ATN02K12P
1730.0,SOP001L12P,SOS008L02P
1730.0,POV001L24P,SE500G24P
1730.0,POV001L24P,POV005L04P
1730.0,POV001L24P,POV002L09P
1730.0,POV001L24P,MAR01K24P
1730.0,POV001L24P,AT5X5K
1730.0,POV001L24P,POP005L04P
1730.0,POV001L24P,POP002L09P
1730.0,POV001L24P,ATN02K12P
1730.0,POV001L24P,SOS008L02P
1730.0,SE500G24P,POV005L04P
1730.0,SE500G24P,POV002L09P
1730.0,SE500G24P,MAR01K24P
1730.0,SE500G24P,AT5X5K
1730.0,SE500G24P,POP005L04P
1730.0,SE500G24P,POP002L09P
1730.0,SE500G24P,ATN02K12P
1730.0,SE500G24P,SOS008L02P
1730.0,POV005L04P,POV002L09P
1730.0,POV005L04P,MAR01K24P
1730.0,POV005L04P,AT5X5K
1730.0,POV005L04P,POP005L04P
1730.0,POV005L04P,POP002L09P
1730.0,POV005L04P,ATN02K12P
1730.0,POV005L04P,SOS008L02P
1730.0,POV002L09P,MAR01K24P
1730.0,POV002L09P,AT5X5K
1730.0,POV002L09P,POP005L04P
1730.0,POV002L09P,POP002L09P
1730.0,POV002L09P,ATN02K12P
1730.0,POV002L09P,SOS008L02P
1730.0,MAR01K24P,AT5X5K
1730.0,MAR01K24P,POP005L04P
1730.0,MAR01K24P,POP002L09P
1730.0,MAR01K24P,ATN02K12P
1730.0,MAR01K24P,SOS008L02P
1730.0,AT5X5K,POP005L04P
1730.0,AT5X5K,POP002L09P
1730.0,AT5X5K,ATN02K12P
1730.0,AT5X5K,SOS008L02P
1730.0,POP005L04P,POP002L09P
1730.0,POP005L04P,ATN02K12P
1730.0,POP005L04P,SOS008L02P
1730.0,POP002L09P,ATN02K12P
1730.0,POP002L09P,SOS008L02P
1730.0,ATN02K12P,SOS008L02P
1830.0,ATN01K24P,POV001L24P
1830.0,ATN01K24P,SOS002L09P
1830.0,ATN01K24P,MAR01K24P
1830.0,ATN01K24P,ATN02K12P
1830.0,ATN01K24P,SOS005L04P
1830.0,ATN01K24P,SOS001L12P
1830.0,ATN01K24P,SOS500M24P
1830.0,ATN01K24P,POP001L12P
1830.0,ATN01K24P,POP500M24P
1830.0,ATN01K24P,SE500G24P
1830.0,ATN01K24P,POPF01L12P
1830.0,ATN01K24P,POP002L09P
1830.0,ATN01K24P,ATWWP001K24P
1830.0,ATN01K24P,SOS003L04P
1830.0,ATN01K24P,POV500M24P
1830.0,ATN01K24P,POV002L09P
1830.0,ATN01K24P,POV005L04P
1830.0,ATN01K24P,AT5X5K
1830.0,ATN01K24P,SE200G24P
1830.0,POV001L24P,SOS002L09P
1830.0,POV001L24P,MAR01K24P
1830.0,POV001L24P,ATN02K12P
1830.0,POV001L24P,SOS005L04P
1830.0,POV001L24P,SOS001L12P
1830.0,POV001L24P,SOS500M24P
1830.0,POV001L24P,POP001L12P
1830.0,POV001L24P,POP500M24P
1830.0,POV001L24P,SE500G24P
1830.0,POV001L24P,POPF01L12P
1830.0,POV001L24P,POP002L09P
1830.0,POV001L24P,ATWWP001K24P
1830.0,POV001L24P,SOS003L04P
1830.0,POV001L24P,POV500M24P
1830.0,POV001L24P,POV002L09P
1830.0,POV001L24P,POV005L04P
1830.0,POV001L24P,AT5X5K
1830.0,POV001L24P,SE200G24P
1830.0,SOS002L09P,MAR01K24P
1830.0,SOS002L09P,ATN02K12P
1830.0,SOS002L09P,SOS005L04P
1830.0,SOS002L09P,SOS001L12P
1830.0,SOS002L09P,SOS500M24P
1830.0,SOS002L09P,POP001L12P
1830.0,SOS002L09P,POP500M24P
1830.0,SOS002L09P,SE500G24P
1830.0,SOS002L09P,POPF01L12P
1830.0,SOS002L09P,POP002L09P
1830.0,SOS002L09P,ATWWP001K24P
1830.0,SOS002L09P,SOS003L04P
1830.0,SOS002L09P,POV500M24P
1830.0,SOS002L09P,POV002L09P
1830.0,SOS002L09P,POV005L04P
1830.0,SOS002L09P,AT5X5K
1830.0,SOS002L09P,SE200G24P
1830.0,MAR01K24P,ATN02K12P
1830.0,MAR01K24P,SOS005L04P
1830.0,MAR01K24P,SOS001L12P
1830.0,MAR01K24P,SOS500M24P
1830.0,MAR01K24P,POP001L12P
1830.0,MAR01K24P,POP500M24P
1830.0,MAR01K24P,SE500G24P
1830.0,MAR01K24P,POPF01L12P
1830.0,MAR01K24P,POP002L09P
1830.0,MAR01K24P,ATWWP001K24P
1830.0,MAR01K24P,SOS003L04P
1830.0,MAR01K24P,POV500M24P
1830.0,MAR01K24P,POV002L09P
1830.0,MAR01K24P,POV005L04P
1830.0,MAR01K24P,AT5X5K
1830.0,MAR01K24P,SE200G24P
1830.0,ATN02K12P,SOS005L04P
1830.0,ATN02K12P,SOS001L12P
1830.0,ATN02K12P,SOS500M24P
1830.0,ATN02K12P,POP001L12P
1830.0,ATN02K12P,POP500M24P
1830.0,ATN02K12P,SE500G24P
1830.0,ATN02K12P,POPF01L12P
1830.0,ATN02K12P,POP002L09P
1830.0,ATN02K12P,ATWWP001K24P
1830.0,ATN02K12P,SOS003L04P
1830.0,ATN02K12P,POV500M24P
1830.0,ATN02K12P,POV002L09P
1830.0,ATN02K12P,POV005L04P
1830.0,ATN02K12P,AT5X5K
1830.0,ATN02K12P,SE200G24P
1830.0,SOS005L04P,SOS001L12P
1830.0,SOS005L04P,SOS500M24P
1830.0,SOS005L04P,POP001L12P
1830.0,SOS005L04P,POP500M24P
1830.0,SOS005L04P,SE500G24P
1830.0,SOS005L04P,POPF01L12P
1830.0,SOS005L04P,POP002L09P
1830.0,SOS005L04P,ATWWP001K24P
1830.0,SOS005L04P,SOS003L04P
1830.0,SOS005L04P,POV500M24P
1830.0,SOS005L04P,POV002L09P
1830.0,SOS005L04P,POV005L04P
1830.0,SOS005L04P,AT5X5K
1830.0,SOS005L04P,SE200G24P
1830.0,SOS001L12P,SOS500M24P
1830.0,SOS001L12P,POP001L12P
1830.0,SOS001L12P,POP500M24P
1830.0,SOS001L12P,SE500G24P
1830.0,SOS001L12P,POPF01L12P
1830.0,SOS001L12P,POP002L09P
1830.0,SOS001L12P,ATWWP001K24P
1830.0,SOS001L12P,SOS003L04P
1830.0,SOS001L12P,POV500M24P
1830.0,SOS001L12P,POV002L09P
1830.0,SOS001L12P,POV005L04P
1830.0,SOS001L12P,AT5X5K
1830.0,SOS001L12P,SE200G24P
1830.0,SOS500M24P,POP001L12P
1830.0,SOS500M24P,POP500M24P
1830.0,SOS500M24P,SE500G24P
1830.0,SOS500M24P,POPF01L12P
1830.0,SOS500M24P,POP002L09P
1830.0,SOS500M24P,ATWWP001K24P
1830.0,SOS500M24P,SOS003L04P
1830.0,SOS500M24P,POV500M24P
1830.0,SOS500M24P,POV002L09P
1830.0,SOS500M24P,POV005L04P
1830.0,SOS500M24P,AT5X5K
1830.0,SOS500M24P,SE200G24P
1830.0,POP001L12P,POP500M24P
1830.0,POP001L12P,SE500G24P
1830.0,POP001L12P,POPF01L12P
1830.0,POP001L12P,POP002L09P
1830.0,POP001L12P,ATWWP001K24P
1830.0,POP001L12P,SOS003L04P
1830.0,POP001L12P,POV500M24P
1830.0,POP001L12P,POV002L09P
1830.0,POP001L12P,POV005L04P
1830.0,POP001L12P,AT5X5K
1830.0,POP001L12P,SE200G24P
1830.0,POP500M24P,SE500G24P
1830.0,POP500M24P,POPF01L12P
1830.0,POP500M24P,POP002L09P
1830.0,POP500M24P,ATWWP001K24P
1830.0,POP500M24P,SOS003L04P
1830.0,POP500M24P,POV500M24P
1830.0,POP500M24P,POV002L09P
1830.0,POP500M24P,POV005L04P
1830.0,POP500M24P,AT5X5K
1830.0,POP500M24P,SE200G24P
1830.0,SE500G24P,POPF01L12P
1830.0,SE500G24P,POP002L09P
1830.0,SE500G24P,ATWWP001K24P
1830.0,SE500G24P,SOS003L04P
1830.0,SE500G24P,POV500M24P
1830.0,SE500G24P,POV002L09P
1830.0,SE500G24P,POV005L04P
1830.0,SE500G24P,AT5X5K
1830.0,SE500G24P,SE200G24P
1830.0,POPF01L12P,POP002L09P
1830.0,POPF01L12P,ATWWP001K24P
1830.0,POPF01L12P,SOS003L04P
1830.0,POPF01L12P,POV500M24P
1830.0,POPF01L12P,POV002L09P
1830.0,POPF01L12P,POV005L04P
1830.0,POPF01L12P,AT5X5K
1830.0,POPF01L12P,SE200G24P
1830.0,POP002L09P,ATWWP001K24P
1830.0,POP002L09P,SOS003L04P
1830.0,POP002L09P,POV500M24P
1830.0,POP002L09P,POV002L09P
1830.0,POP002L09P,POV005L04P
1830.0,POP002L09P,AT5X5K
1830.0,POP002L09P,SE200G24P
1830.0,ATWWP001K24P,SOS003L04P
1830.0,ATWWP001K24P,POV500M24P
1830.0,ATWWP001K24P,POV002L09P
1830.0,ATWWP001K24P,POV005L04P
1830.0,ATWWP001K24P,AT5X5K
1830.0,ATWWP001K24P,SE200G24P
1830.0,SOS003L04P,POV500M24P
1830.0,SOS003L04P,POV002L09P
1830.0,SOS003L04P,POV005L04P
1830.0,SOS003L04P,AT5X5K
1830.0,SOS003L04P,SE200G24P
1830.0,POV500M24P,POV002L09P
1830.0,POV500M24P,POV005L04P
1830.0,POV500M24P,AT5X5K
1830.0,POV500M24P,SE200G24P
1830.0,POV002L09P,POV005L04P
1830.0,POV002L09P,AT5X5K
1830.0,POV002L09P,SE200G24P
1830.0,POV005L04P,AT5X5K
1830.0,POV005L04P,SE200G24P
1830.0,AT5X5K,SE200G24P
1930.0,SOS002L09P,SOS005L04P
1930.0,SOS002L09P,SOS001L12P
1930.0,SOS002L09P,SOS500M24P
1930.0,SOS002L09P,POP500M24P
1930.0,SOS002L09P,POV001L24P
1930.0,SOS002L09P,SOS250M48P
1930.0,SOS002L09P,ATN01K24P
1930.0,SOS002L09P,SOS008L02P
1930.0,SOS002L09P,MAR01K24P
1930.0,SOS002L09P,SOS003L04P
1930.0,SOS002L09P,SE500G24P
1930.0,SOS002L09P,SE200G24P
1930.0,SOS002L09P,POP001L12P
1930.0,SOS002L09P,MAHS025K
1930.0,SOS002L09P,POV002L09P
1930.0,SOS002L09P,POV500M24P
1930.0,SOS002L09P,POV005L04P
1930.0,SOS002L09P,POP002L09P
1930.0,SOS002L09P,AT5X5K
1930.0,SOS002L09P,MASR025K
1930.0,SOS002L09P,SO0005L04P
1930.0,SOS002L09P,SO0002L09P
1930.0,SOS002L09P,SO0001L12P
1930.0,SOS005L04P,SOS001L12P
1930.0,SOS005L04P,SOS500M24P
1930.0,SOS005L04P,POP500M24P
1930.0,SOS005L04P,POV001L24P
1930.0,SOS005L04P,SOS250M48P
1930.0,SOS005L04P,ATN01K24P
1930.0,SOS005L04P,SOS008L02P
1930.0,SOS005L04P,MAR01K24P
1930.0,SOS005L04P,SOS003L04P
1930.0,SOS005L04P,SE500G24P
1930.0,SOS005L04P,SE200G24P
1930.0,SOS005L04P,POP001L12P
1930.0,SOS005L04P,MAHS025K
1930.0,SOS005L04P,POV002L09P
1930.0,SOS005L04P,POV500M24P
1930.0,SOS005L04P,POV005L04P
1930.0,SOS005L04P,POP002L09P
1930.0,SOS005L04P,AT5X5K
1930.0,SOS005L04P,MASR025K
1930.0,SOS005L04P,SO0005L04P
1930.0,SOS005L04P,SO0002L09P
1930.0,SOS005L04P,SO0001L12P
1930.0,SOS001L12P,SOS500M24P
1930.0,SOS001L12P,POP500M24P
1930.0,SOS001L12P,POV001L24P
1930.0,SOS001L12P,SOS250M48P
1930.0,SOS001L12P,ATN01K24P
1930.0,SOS001L12P,SOS008L02P
1930.0,SOS001L12P,MAR01K24P
1930.0,SOS001L12P,SOS003L04P
1930.0,SOS001L12P,SE500G24P
1930.0,SOS001L12P,SE200G24P
1930.0,SOS001L12P,POP001L12P
1930.0,SOS001L12P,MAHS025K
1930.0,SOS001L12P,POV002L09P
1930.0,SOS001L12P,POV500M24P
1930.0,SOS001L12P,POV005L04P
1930.0,SOS001L12P,POP002L09P
1930.0,SOS001L12P,AT5X5K
1930.0,SOS001L12P,MASR025K
1930.0,SOS001L12P,SO0005L04P
1930.0,SOS001L12P,SO0002L09P
1930.0,SOS001L12P,SO0001L12P
1930.0,SOS500M24P,POP500M24P
1930.0,SOS500M24P,POV001L24P
1930.0,SOS500M24P,SOS250M48P
1930.0,SOS500M24P,ATN01K24P
1930.0,SOS500M24P,SOS008L02P
1930.0,SOS500M24P,MAR01K24P
1930.0,SOS500M24P,SOS003L04P
1930.0,SOS500M24P,SE500G24P
1930.0,SOS500M24P,SE200G24P
1930.0,SOS500M24P,POP001L12P
1930.0,SOS500M24P,MAHS025K
1930.0,SOS500M24P,POV002L09P
1930.0,SOS500M24P,POV500M24P
1930.0,SOS500M24P,POV005L04P
1930.0,SOS500M24P,POP002L09P
1930.0,SOS500M24P,AT5X5K
1930.0,SOS500M24P,MASR025K
1930.0,SOS500M24P,SO0005L04P
1930.0,SOS500M24P,SO0002L09P
1930.0,SOS500M24P,SO0001L12P
1930.0,POP500M24P,POV001L24P
1930.0,POP500M24P,SOS250M48P
1930.0,POP500M24P,ATN01K24P
1930.0,POP500M24P,SOS008L02P
1930.0,POP500M24P,MAR01K24P
1930.0,POP500M24P,SOS003L04P
1930.0,POP500M24P,SE500G24P
1930.0,POP500M24P,SE200G24P
1930.0,POP500M24P,POP001L12P
1930.0,POP500M24P,MAHS025K
1930.0,POP500M24P,POV002L09P
1930.0,POP500M24P,POV500M24P
1930.0,POP500M24P,POV005L04P
1930.0,POP500M24P,POP002L09P
1930.0,POP500M24P,AT5X5K
1930.0,POP500M24P,MASR025K
1930.0,POP500M24P,SO0005L04P
1930.0,POP500M24P,SO0002L09P
1930.0,POP500M24P,SO0001L12P
1930.0,POV001L24P,SOS250M48P
1930.0,POV001L24P,ATN01K24P
1930.0,POV001L24P,SOS008L02P
1930.0,POV001L24P,MAR01K24P
1930.0,POV001L24P,SOS003L04P
