Plant,node1,node2
2121,SOS001L12P,POV001L24P
2121,SOS001L12P,POP500M24P
2121,SOS001L12P,SOS008L02P
2121,SOS500M24P,SOS002L09P
2121,SOS500M24P,POV500M24P
2121,SOS500M24P,SOP001L12P
2121,SOS500M24P,POV002L09P
2121,SOS500M24P,POV005L04P
2121,SOS500M24P,POV001L24P
2121,SOS500M24P,POP500M24P
2121,SOS500M24P,SOS008L02P
2121,SOS002L09P,POV500M24P
2121,SOS002L09P,SOP001L12P
2121,SOS002L09P,POV002L09P
2121,SOS002L09P,POV005L04P
2121,SOS002L09P,POV001L24P
2121,SOS002L09P,POP500M24P
2121,SOS002L09P,SOS008L02P
2121,POV500M24P,SOP001L12P
2121,POV500M24P,POV002L09P
2121,POV500M24P,POV005L04P
2121,POV500M24P,POV001L24P
2121,POV500M24P,POP500M24P
2121,POV500M24P,SOS008L02P
2121,SOP001L12P,POV002L09P
2121,SOP001L12P,POV005L04P
2121,SOP001L12P,POV001L24P
2121,SOP001L12P,POP500M24P
2121,SOP001L12P,SOS008L02P
2121,POV002L09P,POV005L04P
2121,POV002L09P,POV001L24P
2121,POV002L09P,POP500M24P
2121,POV002L09P,SOS008L02P
2121,POV005L04P,POV001L24P
2121,POV005L04P,POP500M24P
2121,POV005L04P,SOS008L02P
2121,POV001L24P,POP500M24P
2121,POV001L24P,SOS008L02P
2121,POP500M24P,SOS008L02P
2122,SOS002L09P,POV001L24P
2122,SOS002L09P,POV002L09P
2122,SOS002L09P,SOS005L04P
2122,SOS002L09P,SOS001L12P
2122,SOS002L09P,SOS500M24P
2122,SOS002L09P,POV500M24P
2122,SOS002L09P,SOS003L04P
2122,SOS002L09P,POP500M24P
2122,SOS002L09P,SOS008L02P
2122,SOS002L09P,POP002L09P
2122,SOS002L09P,POP001L12P
2122,POV001L24P,POV002L09P
2122,POV001L24P,SOS005L04P
2122,POV001L24P,SOS001L12P
2122,POV001L24P,SOS500M24P
2122,POV001L24P,POV500M24P
2122,POV001L24P,SOS003L04P
2122,POV001L24P,POP500M24P
2122,POV001L24P,SOS008L02P
2122,POV001L24P,POP002L09P
2122,POV001L24P,POP001L12P
2122,POV002L09P,SOS005L04P
2122,POV002L09P,SOS001L12P
2122,POV002L09P,SOS500M24P
2122,POV002L09P,POV500M24P
2122,POV002L09P,SOS003L04P
2122,POV002L09P,POP500M24P
2122,POV002L09P,SOS008L02P
2122,POV002L09P,POP002L09P
2122,POV002L09P,POP001L12P
2122,SOS005L04P,SOS001L12P
2122,SOS005L04P,SOS500M24P
2122,SOS005L04P,POV500M24P
2122,SOS005L04P,SOS003L04P
2122,SOS005L04P,POP500M24P
2122,SOS005L04P,SOS008L02P
2122,SOS005L04P,POP002L09P
2122,SOS005L04P,POP001L12P
2122,SOS001L12P,SOS500M24P
2122,SOS001L12P,POV500M24P
2122,SOS001L12P,SOS003L04P
2122,SOS001L12P,POP500M24P
2122,SOS001L12P,SOS008L02P
2122,SOS001L12P,POP002L09P
2122,SOS001L12P,POP001L12P
2122,SOS500M24P,POV500M24P
2122,SOS500M24P,SOS003L04P
2122,SOS500M24P,POP500M24P
2122,SOS500M24P,SOS008L02P
2122,SOS500M24P,POP002L09P
2122,SOS500M24P,POP001L12P
2122,POV500M24P,SOS003L04P
2122,POV500M24P,POP500M24P
2122,POV500M24P,SOS008L02P
2122,POV500M24P,POP002L09P
2122,POV500M24P,POP001L12P
2122,SOS003L04P,POP500M24P
2122,SOS003L04P,SOS008L02P
2122,SOS003L04P,POP002L09P
2122,SOS003L04P,POP001L12P
2122,POP500M24P,SOS008L02P
2122,POP500M24P,POP002L09P
2122,POP500M24P,POP001L12P
2122,SOS008L02P,POP002L09P
2122,SOS008L02P,POP001L12P
2122,POP002L09P,POP001L12P
